Date,Open,High,Low,Close,Volume
10.03.2021,1727.266,1740.095,1719.522,1723.022,73432139.28
11.03.2021,1722.392,1729.934,1699.466,1728.212,80567607.58
12.03.2021,1728.212,1728.212,1728.212,1728.212,0
13.03.2021,1728.212,1728.212,1728.212,1728.212,0
14.03.2021,1727.662,1734.826,1721.835,1731.962,70415004.67
15.03.2021,1732.256,1741.365,1726.472,1731.822,59240694.76
16.03.2021,1732.262,1751.952,1724.232,1745.682,75852564.75
17.03.2021,1745.466,1755.725,1719.486,1736.792,80034534.87
18.03.2021,1736.336,1746.995,1728.765,1745.802,83755530.24
19.03.2021,1745.802,1745.802,1745.802,1745.802,0
20.03.2021,1745.802,1745.802,1745.802,1745.802,0
21.03.2021,1746.581,1747.384,1727.582,1739.332,74770515.08
22.03.2021,1739.364,1742.762,1724.922,1727.282,75080390.04
23.03.2021,1727.972,1738.675,1724.022,1734.762,66763305.54
24.03.2021,1734.724,1745.682,1722.036,1727.382,76513989.99
25.03.2021,1727.682,1736.962,1721.852,1734.062,66065795.12
26.03.2021,1734.062,1734.062,1734.062,1734.062,0
27.03.2021,1734.062,1734.062,1734.062,1734.062,0
28.03.2021,1732.172,1733.502,1705.932,1712.652,62113835.1
29.03.2021,1713.462,1714.635,1678.982,1685.342,77649959.86
30.03.2021,1686.25,1715.502,1678.145,1708.082,73335719.35
31.03.2021,1708.002,1730.952,1706.012,1729.742,67273534.54
01.04.2021,1729.742,1729.742,1729.742,1729.742,0
02.04.2021,1729.742,1729.742,1729.742,1729.742,0
03.04.2021,1729.742,1729.742,1729.742,1729.742,0
04.04.2021,1729.171,1733.792,1721.525,1728.635,46206308.66
05.04.2021,1729.102,1745.592,1727.502,1743.492,60927014.83
06.04.2021,1743.471,1744.575,1730.892,1738.102,55795935.03
07.04.2021,1738.412,1758.912,1733.412,1756.122,56864731.13
08.04.2021,1756.085,1757.592,1731.422,1744.322,61489156.25
09.04.2021,1744.322,1744.322,1744.322,1744.322,0
10.04.2021,1744.322,1744.322,1744.322,1744.322,0
11.04.2021,1745.056,1745.245,1727.691,1733.142,60606600.46
12.04.2021,1732.902,1749.125,1723.972,1745.695,68804948.81
13.04.2021,1745.354,1749.602,1732.802,1736.842,63550305.19
14.04.2021,1736.902,1769.822,1734.572,1764.175,71496940.37
15.04.2021,1764.432,1784.032,1759.945,1777.052,69038175.02
16.04.2021,1777.052,1777.052,1777.052,1777.052,0
17.04.2021,1777.052,1777.052,1777.052,1777.052,0
18.04.2021,1778.575,1790.322,1767.002,1771.822,76290876.92
19.04.2021,1771.323,1780.662,1763.862,1779.102,72323644.58
20.04.2021,1779.693,1797.872,1776.492,1793.975,69237710.3
21.04.2021,1794.707,1798.082,1777.632,1784.422,78175409.23
22.04.2021,1784.772,1796.152,1770.176,1777.862,69422725.02
23.04.2021,1777.862,1777.862,1777.862,1777.862,0
24.04.2021,1777.862,1777.862,1777.862,1777.862,0
25.04.2021,1776.818,1783.692,1769.002,1781.795,69894385.22
26.04.2021,1781.782,1785.822,1773.942,1777.192,65003594.22
27.04.2021,1776.732,1782.792,1762.952,1782.212,75038544.71
28.04.2021,1782.162,1790.195,1756.352,1772.852,79428050.16
29.04.2021,1772.753,1773.885,1764.462,1769.492,77288884.64
30.04.2021,1769.492,1769.492,1769.492,1769.492,0
01.05.2021,1769.492,1769.492,1769.492,1769.492,0
02.05.2021,1769.252,1798.132,1766.342,1793.415,68282364.67
03.05.2021,1793.712,1799.295,1771.052,1779.492,80919164.78
04.05.2021,1779.582,1788.245,1770.552,1787.372,71430750.37
05.05.2021,1786.962,1818.273,1782.252,1815.742,81217505.4
06.05.2021,1815.453,1843.642,1813.084,1831.912,94774021.89
07.05.2021,1831.912,1831.912,1831.912,1831.912,0
08.05.2021,1831.912,1831.912,1831.912,1831.912,0
09.05.2021,1835.475,1845.632,1830.202,1836.415,99231400.25
10.05.2021,1836.684,1842.055,1818.202,1837.932,94498100.58
11.05.2021,1837.632,1843.925,1813.582,1815.845,102639385.9
12.05.2021,1818.462,1829.032,1808.972,1827.132,115850330.7
13.05.2021,1827.104,1846.302,1820.022,1843.762,89684582.23
14.05.2021,1843.762,1843.762,1843.762,1843.762,0
15.05.2021,1843.762,1843.762,1843.762,1843.762,0
16.05.2021,1845.662,1868.682,1841.222,1867.312,82534659.06
17.05.2021,1866.944,1875.245,1863.495,1869.722,58574149.97
18.05.2021,1871.112,1890.365,1852.442,1870.035,65110847
19.05.2021,1870.602,1884.155,1864.152,1877.582,53967077.85
20.05.2021,1878.052,1889.565,1870.365,1881.602,49700134.81
21.05.2021,1881.602,1881.602,1881.602,1881.602,0
22.05.2021,1881.602,1881.602,1881.602,1881.602,0
23.05.2021,1883.122,1887.235,1875.432,1881.402,54966600.06
24.05.2021,1881.496,1900.502,1872.915,1899.312,74367160.02
25.05.2021,1900.042,1912.955,1890.925,1897.082,77864794.25
26.05.2021,1897.002,1903.945,1888.472,1896.982,72133849.71
27.05.2021,1897.562,1906.292,1882.532,1904.452,59026716.98
28.05.2021,1904.452,1904.452,1904.452,1904.452,0
29.05.2021,1904.452,1904.452,1904.452,1904.452,0
30.05.2021,1905.262,1910.882,1902.335,1906.982,32296941.91
31.05.2021,1907.992,1916.762,1892.632,1900.732,57854480.5
01.06.2021,1901.372,1909.275,1894.635,1908.715,52807876.47
02.06.2021,1908.052,1909.835,1865.492,1870.925,69177768.02
03.06.2021,1871.002,1896.452,1856.146,1892.242,65309117.17
04.06.2021,1892.242,1892.242,1892.242,1892.242,0
05.06.2021,1892.242,1892.242,1892.242,1892.242,0
06.06.2021,1892.078,1900.325,1881.722,1899.602,55981012.52
07.06.2021,1899.777,1903.962,1883.952,1893.195,58726815.64
08.06.2021,1892.452,1899.162,1887.572,1888.952,56015240.64
09.06.2021,1889.592,1900.182,1869.982,1898.712,67740780.56
10.06.2021,1898.962,1903.197,1874.666,1878.142,60387285.11
11.06.2021,1878.142,1878.142,1878.142,1878.142,0
12.06.2021,1878.142,1878.142,1878.142,1878.142,0
13.06.2021,1878.282,1878.692,1844.862,1866.732,60367207.65
14.06.2021,1866.972,1869.402,1851.782,1859.392,55932749.99
15.06.2021,1860.092,1864.132,1803.575,1812.392,61968711.97
16.06.2021,1812.176,1825.582,1767.392,1774.012,102634827.3
17.06.2021,1774.073,1797.502,1761.185,1764.782,83818051.28
18.06.2021,1764.782,1764.782,1764.782,1764.782,0
19.06.2021,1764.782,1764.782,1764.782,1764.782,0
20.06.2021,1764.722,1786.732,1764.542,1783.582,86484025.06
21.06.2021,1783.982,1790.412,1772.662,1779.272,57555904.69
22.06.2021,1779.482,1795.182,1773.502,1779.532,45757004.86
23.06.2021,1779.992,1788.233,1773.012,1775.732,33580790.04
24.06.2021,1776.432,1790.642,1773.912,1782.122,31913688.06
25.06.2021,1782.122,1782.122,1782.122,1782.122,0
26.06.2021,1782.122,1782.122,1782.122,1782.122,0
27.06.2021,1785.112,1786.002,1770.902,1778.852,37953660.07
28.06.2021,1779.372,1779.372,1751.017,1761.772,38298649.88
29.06.2021,1761.802,1774.722,1753.532,1770.502,33913134.99
30.06.2021,1771.162,1783.052,1765.942,1777.202,36124969.87
01.07.2021,1777.532,1795.302,1774.545,1788.092,33873355.33
02.07.2021,1788.092,1788.092,1788.092,1788.092,0
03.07.2021,1788.092,1788.092,1788.092,1788.092,0
04.07.2021,1788.593,1795.372,1784.752,1792.324,18082530.02
05.07.2021,1792.352,1815.195,1790.352,1797.512,34827050.24
06.07.2021,1797.774,1810.072,1794.172,1804.052,32603234.95
07.07.2021,1803.902,1818.682,1794.582,1803.312,39873545.83
08.07.2021,1803.942,1812.643,1796.872,1808.852,30825355.08
09.07.2021,1808.852,1808.852,1808.852,1808.852,0
10.07.2021,1808.852,1808.852,1808.852,1808.852,0
11.07.2021,1808.422,1811.052,1791.812,1806.722,33710389.82
12.07.2021,1806.572,1817.422,1798.952,1808.182,32671804.7
13.07.2021,1809.083,1830.052,1804.832,1827.552,36739914.18
14.07.2021,1827.712,1834.395,1820.552,1829.972,32716720.02
15.07.2021,1830.434,1832.264,1809.225,1812.932,33776624.95
16.07.2021,1812.932,1812.932,1812.932,1812.932,0
17.07.2021,1812.932,1812.932,1812.932,1812.932,0
18.07.2021,1812.862,1817.582,1795.292,1813.102,47619925.2
19.07.2021,1813.562,1825.245,1805.392,1810.942,38479476.18
20.07.2021,1811.102,1814.052,1794.902,1804.122,34302420.12
21.07.2021,1804.652,1808.282,1793.043,1807.272,35500916.24
22.07.2021,1807.652,1810.562,1789.952,1802.752,29078524.99
23.07.2021,1802.752,1802.752,1802.752,1802.752,0
24.07.2021,1802.752,1802.752,1802.752,1802.752,0
25.07.2021,1803.408,1811.762,1796.602,1797.982,37170654.65
26.07.2021,1798.192,1805.432,1793.882,1799.512,32901559.92
27.07.2021,1799.603,1810.135,1792.901,1808.012,33529860.29
28.07.2021,1808.242,1832.872,1807.142,1828.722,32191618.8
29.07.2021,1829.262,1831.632,1810.492,1814.622,30673564.93
30.07.2021,1814.622,1814.622,1814.622,1814.622,0
31.07.2021,1814.622,1814.622,1814.622,1814.622,0
01.08.2021,1815.334,1819.782,1806.042,1813.952,33325104.98
02.08.2021,1814.442,1815.272,1807.354,1810.982,25187255.92
03.08.2021,1811.654,1831.962,1806.682,1812.122,32186920.08
04.08.2021,1812.762,1815.122,1798.002,1804.832,28639019.97
05.08.2021,1805.442,1805.442,1758.902,1763.822,40433076.84
06.08.2021,1763.822,1763.822,1763.822,1763.822,0
07.08.2021,1763.822,1763.822,1763.822,1763.822,0
08.08.2021,1763.873,1765.052,1675.712,1730.312,48206386.15
09.08.2021,1730.492,1738.512,1717.962,1729.162,34066315.38
10.08.2021,1729.432,1754.702,1724.341,1751.992,33744164.76
11.08.2021,1752.442,1758.345,1741.862,1753.082,29890195.16
12.08.2021,1753.522,1780.502,1751.812,1780.502,26106164.93
13.08.2021,1780.502,1780.502,1780.502,1780.502,0
14.08.2021,1780.502,1780.502,1780.502,1780.502,0
15.08.2021,1779.173,1789.562,1771.112,1787.922,33880499.99
16.08.2021,1787.962,1795.722,1780.832,1786.652,33772900.16
17.08.2021,1786.792,1794.035,1777.562,1788.402,30626610.07
18.08.2021,1788.852,1792.695,1774.742,1780.792,34172906.64
19.08.2021,1781.042,1788.675,1778.605,1781.672,30568415.19
20.08.2021,1781.672,1781.672,1781.672,1781.672,0
21.08.2021,1781.672,1781.672,1781.672,1781.672,0
22.08.2021,1781.236,1806.635,1776.782,1805.802,36755501.99
23.08.2021,1805.892,1809.771,1800.972,1803.392,27005077.94
24.08.2021,1803.972,1803.972,1782.802,1791.442,30358792.16
25.08.2021,1791.982,1798.432,1780.305,1793.022,27409175.11
26.08.2021,1793.102,1819.435,1784.672,1818.032,32442651.88
27.08.2021,1818.032,1818.032,1818.032,1818.032,0
28.08.2021,1818.032,1818.032,1818.032,1818.032,0
29.08.2021,1819.002,1823.402,1807.982,1810.772,23328731.06
30.08.2021,1810.802,1819.405,1801.852,1814.092,27689706.88
31.08.2021,1814.172,1820.215,1808.882,1814.412,25958244
01.09.2021,1814.982,1817.342,1805.132,1810.012,21864966.02
02.09.2021,1809.852,1834.166,1809.246,1828.392,34754086.21
03.09.2021,1828.392,1828.392,1828.392,1828.392,0
04.09.2021,1828.392,1828.392,1828.392,1828.392,0
05.09.2021,1830.332,1830.582,1821.593,1823.549,13122286.05
06.09.2021,1824.012,1827.492,1792.572,1794.882,29822725.01
07.09.2021,1794.816,1802.352,1782.582,1789.862,39845745.01
08.09.2021,1790.002,1801,1784.046,1795.142,31815975.93
09.09.2021,1795.416,1804.156,1787.352,1788.272,33520849.72
10.09.2021,1788.272,1788.272,1788.272,1788.272,0
11.09.2021,1788.272,1788.272,1788.272,1788.272,0
12.09.2021,1788.696,1798.519,1783.906,1794.252,35760155.05
13.09.2021,1794.792,1808.786,1781.117,1804.892,36000696.39
14.09.2021,1805.062,1807.027,1790.902,1794.492,34927529.84
15.09.2021,1795.012,1796.382,1745.472,1754.292,38291519.91
16.09.2021,1754.162,1767.716,1747.563,1755.512,37648804.99
17.09.2021,1755.512,1755.512,1755.512,1755.512,0
18.09.2021,1755.512,1755.512,1755.512,1755.512,0
19.09.2021,1755.162,1767.442,1742.352,1764.492,38363644.93
20.09.2021,1764.592,1781.983,1758.116,1774.732,31004409.94
21.09.2021,1775.262,1787.532,1764.896,1768.772,44771254.81
22.09.2021,1768.922,1776.846,1738.071,1743.342,46550540.33
23.09.2021,1743.582,1757.852,1740.643,1751.122,35239019.75
24.09.2021,1751.122,1751.122,1751.122,1751.122,0
25.09.2021,1751.122,1751.122,1751.122,1751.122,0
26.09.2021,1751.866,1761.096,1745.042,1750.532,42590010.4
27.09.2021,1751.422,1754.652,1728.322,1734.482,49393180.37
28.09.2021,1734.742,1745.712,1721.825,1726.722,48601329.09
29.09.2021,1726.932,1764.442,1722.452,1757.312,49915000.44
30.09.2021,1757.882,1764.482,1749.872,1761.502,49257299.78
01.10.2021,1761.502,1761.502,1761.502,1761.502,0
02.10.2021,1761.502,1761.502,1761.502,1761.502,0
03.10.2021,1762.515,1770.772,1747.955,1769.922,49853140.03
04.10.2021,1770.292,1770.542,1748.842,1760.582,46894364.66
05.10.2021,1761.082,1765.332,1746.092,1763.152,50145064.77
06.10.2021,1763.462,1767.165,1752.205,1756.362,40258037.78
07.10.2021,1756.372,1781.572,1753.582,1757.942,40047482.12
08.10.2021,1757.942,1757.942,1757.942,1757.942,0
09.10.2021,1757.942,1757.942,1757.942,1757.942,0
10.10.2021,1757.905,1761.235,1750.355,1754.562,36105869.89
11.10.2021,1755.122,1769.592,1750.985,1760.662,41432170.03
12.10.2021,1761.042,1796.349,1758.102,1793.462,45240545.12
13.10.2021,1793.512,1800.765,1786.926,1796.322,36450344.86
14.10.2021,1796.422,1796.706,1765.012,1768.262,40989475.19
15.10.2021,1768.262,1768.262,1768.262,1768.262,0
16.10.2021,1768.262,1768.262,1768.262,1768.262,0
17.10.2021,1767.787,1772.316,1760.476,1765.262,43611034.87
18.10.2021,1765.752,1785.326,1763.142,1769.682,43910595.09
19.10.2021,1769.962,1788.632,1767.096,1782.632,44054644.61
20.10.2021,1782.712,1789.652,1776.692,1783.552,44460139.9
21.10.2021,1783.512,1813.996,1783.076,1793.082,46515214.74
22.10.2021,1793.082,1793.082,1793.082,1793.082,0
23.10.2021,1793.082,1793.082,1793.082,1793.082,0
24.10.2021,1793.727,1810.232,1792.472,1808.212,47528440.36
25.10.2021,1809.072,1809.072,1782.586,1793.412,41097215.55
26.10.2021,1793.372,1799.262,1783.672,1797.432,40318295.21
27.10.2021,1797.266,1810.672,1792.526,1799.592,43731234.91
28.10.2021,1799.402,1801.442,1772.202,1784.022,54700554.79
29.10.2021,1784.022,1784.022,1784.022,1784.022,0
30.10.2021,1784.022,1784.022,1784.022,1784.022,0
31.10.2021,1784.102,1796.032,1779.302,1793.522,37106019.88
01.11.2021,1793.927,1796.606,1786.562,1787.992,30674604.83
02.11.2021,1788.282,1788.522,1759.032,1770.122,37896880.03
03.11.2021,1770.192,1799.172,1769.547,1792.442,41778135.09
04.11.2021,1792.982,1818.822,1785.302,1818.722,43601299.61
05.11.2021,1818.722,1818.722,1818.722,1818.722,0
06.11.2021,1818.722,1818.722,1818.722,1818.722,0
07.11.2021,1818.962,1826.627,1812.652,1824.672,35644695.28
08.11.2021,1825.107,1832.932,1819.397,1832.422,56973220.14
09.11.2021,1832.452,1868.842,1822.642,1850.102,45772800.45
10.11.2021,1850.106,1866.222,1843.126,1862.592,32722005.16
11.11.2021,1863.072,1868.962,1845.476,1865.252,37950664.76
12.11.2021,1865.252,1865.252,1865.252,1865.252,0
13.11.2021,1865.252,1865.252,1865.252,1865.252,0
14.11.2021,1869.772,1870.742,1856.602,1863.372,43075485.32
15.11.2021,1863.742,1877.362,1849.872,1851.052,42634960.26
16.11.2021,1851.142,1868.242,1849.842,1867.982,37298279.91
17.11.2021,1868.602,1871.112,1855.302,1859.302,40133680.28
18.11.2021,1860.126,1866.042,1843.236,1846.302,58211555.03
19.11.2021,1846.302,1846.302,1846.302,1846.302,0
20.11.2021,1846.302,1846.302,1846.302,1846.302,0
21.11.2021,1847.326,1849.322,1802.492,1805.152,47710330.13
22.11.2021,1807.656,1812.636,1782.185,1789.385,42672484.87
23.11.2021,1789.805,1796.692,1778.792,1788.982,37604714.78
24.11.2021,1790.055,1795.382,1786.322,1788.921,15161464.93
25.11.2021,1791.292,1815.812,1780.712,1793.055,38680415.09
26.11.2021,1793.055,1793.055,1793.055,1793.055,0
27.11.2021,1793.055,1793.055,1793.055,1793.055,0
28.11.2021,1792.325,1799.632,1780.722,1785.132,39051854.85
29.11.2021,1785.122,1809.002,1770.122,1775.002,54168540.66
30.11.2021,1776.555,1795.022,1772.485,1782.212,46473928.27
01.12.2021,1783.282,1783.632,1762.102,1769.272,40896520.08
02.12.2021,1768.842,1786.355,1766.362,1783.972,53028774.02
03.12.2021,1783.972,1783.972,1783.972,1783.972,0
04.12.2021,1783.972,1783.972,1783.972,1783.972,0
05.12.2021,1786.225,1787.862,1775.96,1779.262,45231475
06.12.2021,1779.355,1788.092,1772.43,1784.522,32291845.2
07.12.2021,1784.775,1793.372,1779.792,1783.482,33132809.94
08.12.2021,1784.132,1787.842,1773.541,1775.972,31898119.78
09.12.2021,1776.225,1789.665,1770.355,1783.342,33098674.8
10.12.2021,1783.342,1783.342,1783.342,1783.342,0
11.12.2021,1783.342,1783.342,1783.342,1783.342,0
12.12.2021,1783.935,1791.772,1782.005,1787.052,35398325.15
13.12.2021,1787.835,1789.752,1766.632,1771.422,34307335.38
14.12.2021,1771.975,1781.132,1753.575,1777.252,43097914.76
15.12.2021,1777.875,1799.995,1775.752,1799.782,43922944.61
16.12.2021,1800.132,1814.492,1795.965,1798.732,34157993.14
17.12.2021,1798.732,1798.732,1798.732,1798.732,0
18.12.2021,1798.732,1798.732,1798.732,1798.732,0
19.12.2021,1800.602,1804.382,1788.502,1791.042,40273264.83
20.12.2021,1791.855,1800.722,1785.091,1789.752,34159879.74
21.12.2021,1790.032,1805.292,1786.072,1804.062,29969787.9
22.12.2021,1804.682,1810.952,1799.045,1808.795,27774287.04
23.12.2021,1808.795,1808.795,1808.795,1808.795,0
24.12.2021,1808.795,1808.795,1808.795,1808.795,0
25.12.2021,1808.795,1808.795,1808.795,1808.795,0
26.12.2021,1809.856,1813.671,1803.235,1812.532,24795450.21
27.12.2021,1812.712,1820.446,1805.242,1806.492,23980635.11
28.12.2021,1807.112,1807.952,1789.672,1805.092,30568509.97
29.12.2021,1806.132,1817.395,1796.485,1815.132,24718114.91
30.12.2021,1815.425,1830.612,1814.982,1829.952,21302685.1
31.12.2021,1829.952,1829.952,1829.952,1829.952,0
01.01.2022,1829.952,1829.952,1829.952,1829.952,0
02.01.2022,1829.656,1832.076,1798.496,1801.942,35293234.94
03.01.2022,1802.356,1816.962,1798.615,1814.845,43660770.18
04.01.2022,1815.255,1829.872,1808.536,1811.162,40584862.95
05.01.2022,1811.482,1811.792,1786.592,1791.592,47514280.26
06.01.2022,1791.862,1798.842,1782.835,1796.942,41018824.96
07.01.2022,1796.942,1796.942,1796.942,1796.942,0
08.01.2022,1796.942,1796.942,1796.942,1796.942,0
09.01.2022,1795.945,1802.542,1790.602,1802.092,45112281.26
10.01.2022,1802.54,1823.472,1800.435,1821.932,42550813.14
11.01.2022,1822.662,1828.312,1814.922,1826.622,38067679.76
12.01.2022,1826.862,1828.402,1812.542,1822.992,37333025.4
13.01.2022,1822.936,1829.362,1814.846,1818.402,42671234.76
14.01.2022,1818.402,1818.402,1818.402,1818.402,0
15.01.2022,1818.402,1818.402,1818.402,1818.402,0
16.01.2022,1819.056,1823.402,1813.386,1819.376,19215224.83
17.01.2022,1819.846,1823.002,1805.991,1814.142,47071437.12
18.01.2022,1813.882,1843.562,1810.472,1840.952,49685128.12
19.01.2022,1841.042,1848.116,1836.162,1839.732,45555714.91
20.01.2022,1840.682,1843.436,1828.692,1836.162,48273050.13
21.01.2022,1836.162,1836.162,1836.162,1836.162,0
22.01.2022,1836.162,1836.162,1836.162,1836.162,0
23.01.2022,1835.531,1844.552,1829.942,1843.452,71987089.46
24.01.2022,1843.733,1854.052,1835.122,1848.412,58050889.79
25.01.2022,1849.066,1850.332,1815.152,1819.772,47075320.36
26.01.2022,1820.622,1822.302,1792.026,1797.892,53793310.4
27.01.2022,1798.205,1799.622,1780.482,1792.192,54649727.28
28.01.2022,1792.192,1792.192,1792.192,1792.192,0
29.01.2022,1792.192,1792.192,1792.192,1792.192,0
30.01.2022,1792.265,1800.082,1785.742,1797.192,44472540.08
31.01.2022,1799.055,1808.992,1796.002,1801.332,45398510.22
01.02.2022,1801.682,1811.002,1794.695,1807.212,41002949.6
02.02.2022,1807.802,1809.212,1788.832,1805.002,51793604.25
03.02.2022,1805.853,1815.132,1792.405,1808.492,59746670.57
04.02.2022,1808.492,1808.492,1808.492,1808.492,0
05.02.2022,1808.492,1808.492,1808.492,1808.492,0
06.02.2022,1808.788,1823.782,1807.196,1820.662,83657842.16
07.02.2022,1821.762,1828.982,1815.612,1826.152,55430389.23
08.02.2022,1826.456,1836.032,1824.902,1833.522,43989206.37
09.02.2022,1834.442,1842.152,1821.842,1827.032,60389400.01
10.02.2022,1827.546,1865.652,1821.152,1859.402,73069859.74
11.02.2022,1859.402,1859.402,1859.402,1859.402,0
12.02.2022,1859.402,1859.402,1859.402,1859.402,0
13.02.2022,1860.852,1874.322,1851.042,1871.322,74004915.77
14.02.2022,1871.886,1879.706,1844.822,1853.872,60135712.42
15.02.2022,1854.612,1872.766,1850.486,1869.922,53848920.4
16.02.2022,1871.422,1901.312,1868.042,1898.512,69092251.48
17.02.2022,1898.792,1902.655,1886.822,1899.172,57894620
18.02.2022,1899.172,1899.172,1899.172,1899.172,0
19.02.2022,1899.172,1899.172,1899.172,1899.172,0
20.02.2022,1901.452,1908.512,1887.852,1905.522,54325505.14
21.02.2022,1908.992,1914.542,1891.602,1898.602,74915863.75
22.02.2022,1899.212,1910.692,1889.824,1909.262,59982880.59
23.02.2022,1910.422,1974.653,1878.452,1904.272,108897394.5
24.02.2022,1904.252,1921.762,1883.112,1889.942,84873870.19
25.02.2022,1889.942,1889.942,1889.942,1889.942,0
26.02.2022,1889.942,1889.942,1889.942,1889.942,0
27.02.2022,1919.652,1932.402,1891.122,1909.202,86079530.12
28.02.2022,1909.302,1950.422,1901.652,1945.732,95652338.21
01.03.2022,1946.293,1948,1914.099,1929.392,72839491.13
02.03.2022,1930.349,1941.5,1922.302,1936.512,84253299.59
03.03.2022,1937.272,1971.582,1929.952,1971.552,97148719.97
04.03.2022,1971.552,1971.552,1971.552,1971.552,0
05.03.2022,1971.552,1971.552,1971.552,1971.552,0
06.03.2022,1975.718,2002.842,1961.251,1998.402,86032752.16
07.03.2022,1997.322,2070.778,1981.382,2050.412,92061804.47
08.03.2022,2050.862,2059.509,1976.452,1992.232,78772290.59
09.03.2022,1991.502,2009.382,1970.752,1997.822,57040743.77
10.03.2022,1996.466,1999.292,1958.902,1988.952,44292510.12
11.03.2022,1988.952,1988.952,1988.952,1988.952,0
12.03.2022,1988.952,1988.952,1988.952,1988.952,0
13.03.2022,1985.152,1990.778,1949.898,1951.242,46596364.8
14.03.2022,1953.095,1954.972,1907.272,1918.442,48073354.96
15.03.2022,1918.947,1929.787,1895.247,1928.032,42048457.44
16.03.2022,1927.767,1949.992,1923.652,1943.432,45033741.62
17.03.2022,1944.657,1945.602,1918.232,1921.902,38637238
18.03.2022,1921.902,1921.902,1921.902,1921.902,0
19.03.2022,1921.902,1921.902,1921.902,1921.902,0
20.03.2022,1922.482,1941.501,1918.212,1936.162,32321019.83
21.03.2022,1936.162,1938.692,1910.821,1922.172,34753479.27
22.03.2022,1922.462,1948.632,1915.732,1944.072,34089139.85
23.03.2022,1944.462,1966.312,1937.692,1958.182,38463499.46
24.03.2022,1958.397,1964.532,1943.452,1958.672,52785154.94
25.03.2022,1958.672,1958.672,1958.672,1958.672,0
26.03.2022,1958.672,1958.672,1958.672,1958.672,0
27.03.2022,1958.627,1959.852,1917.197,1923.372,57949489.89
28.03.2022,1923.972,1929.702,1890.447,1920.022,62249807.75
29.03.2022,1920.372,1938.806,1916.267,1933.362,46996939.93
30.03.2022,1933.562,1950.042,1919.532,1937.652,50066743.05
31.03.2022,1937.832,1939.782,1918.242,1926.242,44759134.98
01.04.2022,1926.242,1926.242,1926.242,1926.242,0
02.04.2022,1926.242,1926.242,1926.242,1926.242,0
